filename	author	author_birth_year	author_death_year	realname	title	source_title	colophon	first_book_publication	edition_year	firstprint_description	year
dostoyevskiy.netochka_nezvanova.txt	Достоевский, Фёдор Михайлович	1821	1881		Неточка Незванова	Собрание сочинений. Ф.М. Достоевский, Повести и рассказы. 1848-1859. текст подготовили и примечания составили А.В. Архипова [и др.]. редактор Н.Ф. Буданова	Л.: Наука, Ленинградское отделение, 1988−1996	1860	1988	Сочинения Ф.М. Достоевского. [1-2], Москва тип. Лазарев. ин-та вост. яз. 1860	1860
dostoyevskiy.podrostok.txt	Достоевский, Фёдор Михайлович	1821	1881		Подросток	Подросток	М.: АСТ, Фолио, 1998	1876	1998	Подросток. Роман. Ч. 1-3. Ф.М. Достоевский, Санкт-Петербург П.Е. Кехрибарджи 1876	1876
dostoyevskiy.prestupleniye_i_nakazaniye.txt	Достоевский, Фёдор Михайлович	1821	1881		Преступление и наказание	Собрание сочинений. Ф.М. Достоевский, Преступление и наказание. [роман. тексты подготовили и примечания составили Л.Д. Опульская и др.. редактор Г.М. Фридлендер]	Л.: Наука, Ленинградское отделение, 1988−1996	1867	1989	Преступление и наказание. Роман в 6 ч. с эпилогом. [Соч.] Ф.М. Достоевского, Санкт-Петербург А. Базунов, Э. Прац и Я. Вейденштраух 1867	1867
dostoyevskiy.selo_stepanchikovo_i_yego_obitateli.txt	Достоевский, Фёдор Михайлович	1821	1881		Село Степанчиково и его обитатели	Собрание сочинений. Ф.М. Достоевский, Село Степанчиково и его обитатели. Записки из Мертвого дома. Петербургские сновидения в стихах и прозе. [тексты подготовили и примечания составили А.В. Архипова, И.Д. Якубович. редактор Г.Я. Галаган]	Л.: Наука, Ленинградское отделение, 1988−1996	1860	1988	Сочинения Ф.М. Достоевского. [1-2], Москва тип. Лазарев. ин-та вост. яз. 1860	1860
dostoyevskiy.unizhennyye_i_oskorblennyye.txt	Достоевский, Фёдор Михайлович	1821	1881		Униженные и оскорбленные	Собрание сочинений. Ф.М. Достоевский, Униженные и оскорбленные. [роман в 4-х частях с эпилогом]. Повести и рассказы. 1862-1866. Игрок. [роман. из записок молодого человека]. тексты подготовили и примечания составили А.В. Архипова [и др.]	Л.: Наука, Ленинградское отделение, 1988−1996	1861	1989	Униженные и оскорбленные. Роман в 4-х ч. с эпилогом. [Соч.] Ф.М. Достоевского, Санкт-Петербург тип. Э. Праца 1861	1861
dostoyevskiy.vechnyy_muzh.txt	Достоевский, Фёдор Михайлович	1821	1881		Вечный муж	Собрание сочинений. Ф.М. Достоевский, Вечный муж. [рассказ]. Подросток. [роман. тексты подготовили и примечания составили А.В. Архипова и др.. редактор И.Д. Якубович]	Л.: Наука, Ленинградское отделение, 1988−1996	1871	1990	Вечный муж. Рассказ Федора Достоевского, Санкт-Петербург А.Ф. Базунов 1871	1871
dostoyevskiy.zapiski_iz_podpolya.txt	Достоевский, Фёдор Михайлович	1821	1881		Записки из подполья	Собрание сочинений. В 10 т.. Под общ. ред. Л.П. Гроссмана [и др.. Вступ. статья В.В. Ермилова, с. 7-76]. Т. 1-	М.: Гослитиздат, 1956	1865	1956	Полное собрание сочинений Ф.М. Достоевского. Достоевский. 1821-1881, Униженные и оскорбленные. Роман в 4-х ч. с эпилогом. Крокодил. Необыкновенное событие в Пассаже. Скверный анекдот. Рассказ. Записки из подполья. Повесть. Зимние заметки о летних впечатлениях], Санкт-Петербург Ф. Стелловский 1865-1870	1865
driyanskiy.zapiski_melkotravchatogo.txt	Дриянский, Егор Эдуардович	1812	1872		Записки мелкотравчатого	Записки мелкотравчатого. Е.Э. Дриянский. [Предисл. и примеч. В.М. Гуминского]	М.: Сов. Россия, 1985	1859	1985	"Записки ""мелкотравчатого"". Соч. Е.Э. Дриянского, Санкт-Петербург Русское слово 1859"	1859
druzhinin.obruchennyye.txt	Дружинин, Александр Васильевич	1824	1864		Обрученные	Библиотека для чтения. 1857. Т. 145−149		1857	1857	Библиотека для чтения. 1857. Т. 145−149, 	1857
druzhinin.polinka_saks.txt	Дружинин, Александр Васильевич	1824	1864		Полинька Сакс	Повести. Дневник. А.В. Дружинин. Изд. подгот. Б.Ф. Егоров, В.А. Жданов. АН СССР	М.: Наука, 1986	1847	1986	Современник, № 12, 1847, 	1847
druzhinin.rasskaz_alekseya_dmitricha.txt	Дружинин, Александр Васильевич	1824	1864		Рассказ Алексея Дмитрича	Повести. Дневник. А.В. Дружинин. Изд. подгот. Б.Ф. Егоров, В.А. Жданов. АН СССР	М.: Наука, 1986	1865	1986	Собрание сочинений А.В. Дружинина. (Ред. изд. Н.В. Гербеля), Т. 1, Санкт-Петербург тип. Имп. Акад. наук 1865-1867	1865
durova.gudishki.txt	Дурова, Надежда Андреевна	1783	1866		Гудишки	Гудишки. Соч. Александрова [псевд.]. [Ч. 1]-4. Дурова. 1783-1866, Ч. 4	[СПб.:] тип. Штаба Отд. корпуса вн. стражи 1839	1839	1839	Гудишки. Соч. Александрова [псевд.]. [Ч. 1]-4. Дурова. 1783-1866, Ч. 4, [СПб.:] тип. Штаба Отд. корпуса вн. стражи 1839	1839
durova.igra_sudby_ili_protivozakonnaya_lyubov.txt	Дурова, Надежда Андреевна	1783	1866		Игра судьбы или Противозаконная любовь	Сердца чуткого прозреньем.Повести и рассказы рус. писательниц XIX в. [Сост., авт., вступ. ст. и примеч. Н.И. Якушин]	М.: Сов. Россия, 1991	1837	1991	Библиотека для чтения.  1837. Т. 23. Кн. I (29), 	1837
durova.pavilon.txt	Дурова, Надежда Андреевна	1783	1866		Павильон	Избранные сочинения кавалерист-девицы Н.А. Дуровой. [Сост., втуп. ст., с. 5-25, и примеч. В.Б. Муравьева. Худож. Б. Лавров]	М.: Моск. рабочий, 1988	1839	1988	Отечественные записки. Г. 1. 1839. Т. 2. № 2—3, 	1839
